Maintenance_flag,record_id,Measurement_timestamp,Vehicle_speed_sensor,Vibration,Engine_Load,Engine_Coolant_Temp,Intake_Manifold_Pressure,Engine_RPM,Speed_OBD,Intake_Air_Temp,Mass_Air_Flow_Rate,Throttle_Pos_Manifold,Voltage_Control_Module,Ambient_air_temp,Accel_Pedal_Pos_D,Engine_Oil_Temp,Speed_GPS,GPS_Longitude,GPS_Latitude,GPS_Bearing,GPS_Altitude,Turbo_Boost_And_Vcm_Gauge,Trip_Distance,Litres_Per_100km_Inst,Accel_Ssor_Total,CO2_in_g_per_km_Inst,Trip_Time_journey,fleetid,truckid,period,Region
0,3488,22FEB16:16:59:14,119,244.516039,91.37255,90,144,1487,119,12,36.36,80,14.16,9,39.607845,89,123.98568,8.6162950753,48.775733517,309.7,475,6.816774,208.60179,4.953567,0.023648,131.02176,6798,Fleet_00913F1,Truck_0491X1,2,1
0,4452,22FEB16:17:15:18,114,244.794184,0,86,117,1386.5,114,10,26.05,80,14.18,8,14.901961,84,120.27654,8.2136947631,48.657864339,301.2,362,2.900755,239.24704,0,0.013673,0,7762,Fleet_00413F1,Truck_0561X1,2,1
0,8065,22FEB16:18:15:31,30,249.46702,23.529411,87,109,1190,30,10,19.11,79.60784,14.12,8,27.450981,84,29.088554,9.0490713589,48.952544752,77.5,151,1.740453,308.96454,2.904386,0.007501,76.82095,11375,Fleet_00713F1,Truck_0711X1,2,1
0,519,22FEB16:16:09:45,82,246.574312,45.882355,82,108,1306.5,82,9,20.69,80,14.2,7,29.411766,79,85.78812,9.1987668604,49.260125431,292.5,627,1.595415,147.23485,4.985145,-0.09725,131.857,3829,Fleet_00113F1,Truck_0221X1,2,1
0,1641,22FEB16:16:28:27,20,250.02331,28.62745,87,104,700.5,20,15,9.33,55.686275,14.24,7,14.901961,82,23.440672,9.1275537714,48.200095726,305.8,315,1.015265,172.2757,3.25036,-0.047385,85.97196,4951,Fleet_00813F1,Truck_0391X1,2,1
0,4433,22FEB16:17:14:59,114,244.794184,3.137255,88,118,1386.5,114,10,25.72,80,14.16,8,14.901961,86,117.504005,8.1719827631,48.677532339,326.2,376,3.045792,238.6494,0,0.010436,0,7743,Fleet_00413F1,Truck_0561X1,2,1
0,1200,22FEB16:16:21:06,61,247.742521,0,87,111,1108,61,9,19.44,80,14.32,8,14.901961,84,67.50062,9.3950916747,47.152245536,299.8,385,2.030529,170.12659,0,-0.012003,0,4510,Fleet_00613F1,Truck_0361X1,2,3
0,5052,22FEB16:17:25:18,96,245.795506,71.37255,86,119,1198,96,8,21.02,80,14.18,8,14.901961,80,97.70692,9.7397973589,48.561110752,45.6,174,3.19083,255.92238,3.904758,0.025932,103.280785,8362,Fleet_00713F1,Truck_0421X1,2,1
0,3335,22FEB16:16:56:41,119,244.516039,52.941177,88,115,1483.5,119,11,26.49,75.68628,14.12,9,14.901961,84,122.00402,8.2693270753,48.888827517,283.6,420,2.61068,203.99323,2.938393,0.00149,77.720436,6645,Fleet_00913F1,Truck_0491X1,2,1
0,2003,22FEB16:16:34:29,44,248.688214,54.901962,88,120,1405,44,11,27.72,77.254906,14.22,7,30.19608,86,43.165497,9.0791816153,48.697344484,280.2,360,3.335867,176.94745,17.022623,-0.035225,450.24808,5313,Fleet_01213F1,Truck_0231X1,2,1
0,361,22FEB16:16:07:07,88,246.240538,0,86,111,1346,88,9,24.08,80,14.18,7,14.901961,84,96.33751,9.2111988604,49.103693431,36.7,781,2.030529,143.7037,0,-0.126965,0,3671,Fleet_00113F1,Truck_0221X1,2,1
0,2357,22FEB16:16:40:23,55,248.076295,86.27451,89,120,1065.5,55,11,17.99,80,14.22,7,36.07843,86,60.80404,8.6100716153,48.718554484,267.3,413,3.335867,180.99059,5.920254,-0.005552,156.59062,5667,Fleet_01213F1,Truck_0511X1,2,1
0,8224,22FEB16:18:18:10,38,249.021988,0,88,113,1185.5,38,10,19.05,80,14.1,7,14.901961,85,40.320065,9.1376913589,48.933332752,80.4,164,2.320604,310.21127,0,0.020702,0,11534,Fleet_00713F1,Truck_0711X1,2,1
0,7343,22FEB16:18:03:29,104,245.350474,68.2353,89,123,1306,104,9,24.02,80,14.1,8,14.901961,85,108.14422,8.1168078588,48.119083043,355.2,149,3.770981,301.9747,3.909694,0.038823,103.41134,10653,Fleet_00213F1,Truck_0791X1,2,2
0,8174,22FEB16:18:17:20,22,249.912052,6.666667,88,111,1278.5,22,11,23.27,80,14.1,7,14.901961,85,24.228426,9.1089813589,48.939896752,357.1,159,2.030529,309.80264,0,0.030125,26.672615,11484,Fleet_00713F1,Truck_0711X1,2,1
1,1713,22FEB16:16:29:39,29,249.522649,44.313725,88,112,1532.5,29,15,25.05,63.52941,14.16,7,33.72549,84,0,8.1122118588,48.116863043,0,317,2.175566,172.61739,9.346215,-0.05698,247.20723,5023,Fleet_00213F1,Truck_0621X1,2,2
0,611,22FEB16:16:11:17,139,243.403459,89.803925,90,131,1724,139,12,44.99,80,14.22,7,36.862747,88,148.4343,7.9754958588,47.797993043,309.9,635,4.931282,150.47197,7.34451,-0.028947,194.26215,3922,Fleet_00213F1,Truck_0701X1,2,2
1,2249,22FEB16:16:38:35,59,247.853779,30.19608,89,108,1092,59,11,16.63,70.19608,14.16,7,31.764706,87,58.716038,8.7674816153,48.704808484,276.1,391,1.595415,179.0687,2.151554,-0.046624,56.90857,5559,Fleet_01213F1,Truck_0511X1,2,1
1,2789,22FEB16:16:47:35,93,245.962393,11.372549,91,142,1449,93,12,31.22,79.60784,14.12,8,26.27451,89,97.776,8.9081756153,48.669960484,271.8,444,6.526697,190.26494,6.551673,-0.002496,173.29164,6099,Fleet_01213F1,Truck_0651X1,2,1
0,4133,22FEB16:17:09:59,105,245.294845,87.05882,90,135,1366.5,105,9,30.36,80,14.1,7,35.686275,87,108.9006,8.6630856747,47.059713536,254,333,5.511435,230.14746,6.749414,0.147758,178.52188,7443,Fleet_00613F1,Truck_0801X1,2,3
0,5736,22FEB16:17:36:42,54,248.131924,34.901962,87,111,1303,54,13,22.69,72.54902,14.16,7,30.19608,83,45.228897,8.8487613589,49.048082752,27.4,153,2.030529,269.8326,1.357107,0.03242,35.89545,9046,Fleet_00713F1,Truck_0501X1,2,1
0,2664,22FEB16:16:45:30,86,246.351796,63.92157,89,122,1364,86,10,23.94,80,14.24,8,14.901961,85,90.648026,7.6181882752,48.339902037,282.5,449,3.625944,188.13414,4.796581,-0.017872,126.86949,5974,Fleet_00313F1,Truck_0751X1,2,2
0,670,22FEB16:16:12:16,115,244.738555,28.235294,88,107,1429.5,115,10,24.16,80,14.18,7,14.901961,85,120.4381,8.8803948604,49.441613431,279.1,652,1.450378,152.44832,1.44387,-0.096082,38.190334,3980,Fleet_00113F1,Truck_0221X1,2,1
0,3180,22FEB16:16:54:06,101,245.517361,0,86,118,1560,101,11,29.97,80,14.24,9,14.901961,85,105.15661,9.5330388604,48.757901431,354.6,532,3.045792,199.64047,0,0.084935,0,6490,Fleet_00113F1,Truck_0141X1,2,1
0,4531,22FEB16:17:16:37,88,246.240538,27.843138,82,110,1369,88,7,24.44,80,14.14,7,31.764706,80,90.28846,8.3906707631,48.602034339,299.9,259,1.88549,241.65889,0,-0.001032,0,7841,Fleet_00413F1,Truck_0561X1,2,1
0,4455,22FEB16:17:15:21,114,244.794184,0,86,117,1384.5,114,10,26.55,80,14.16,8,14.901961,84,116.45999,8.2203367631,48.654912339,305.4,360,2.900755,239.35068,0,-0.025559,0,7765,Fleet_00413F1,Truck_0561X1,2,1
1,1805,22FEB16:16:31:11,74,247.019344,0.392157,91,113,1172,74,14,23.44,79.21569,14.22,7,14.901961,88,0,8.2679957274,48.169454666,0,317,2.320604,173.53992,2.797951,-0.056765,74.00575,5115,Fleet_01113F1,Truck_0631X1,2,1
0,4343,22FEB16:17:13:29,101,245.517361,67.45098,90,109,1290,101,8,22.58,80,14.16,7,14.901961,85,104.33001,8.1732996747,47.113269536,278.8,376,1.740453,236.16367,1.346429,-0.03428,35.61303,7653,Fleet_00613F1,Truck_0801X1,2,3
0,5326,22FEB16:17:29:52,118,244.571668,45.490196,89,115,1462,118,7,26.08,80,14.12,6,14.901961,85,112.75228,8.373979794,49.727319773,28.6,144,2.61068,264.46738,2.45631,-0.046828,64.969345,8636,Fleet_00513F1,Truck_0781X1,2,1
0,3739,22FEB16:17:03:25,140,243.34783,56.47059,89,122,1731,140,11,32.16,72.94118,14.12,9,34.901962,86,145.29857,8.4542950753,48.938933517,273.3,499,3.625944,216.99832,2.983898,-0.032174,78.92405,7049,Fleet_00913F1,Truck_0311X1,2,1
1,2288,22FEB16:16:39:14,73,247.074973,40.784313,90,116,1137,73,11,18.55,80,14.28,7,38.039215,88,75.92407,8.7086576153,48.709530484,283.2,404,2.755716,179.79828,0,-0.003144,14.123019,5598,Fleet_01213F1,Truck_0511X1,2,1
1,2570,22FEB16:16:43:56,94,245.906764,46.666668,89,111,1181.5,94,10,18.77,78.82353,14.16,8,14.901961,86,97.05632,7.4303762752,48.292922037,307,360,2.030529,185.70284,2.277969,-0.045369,60.252247,5880,Fleet_00313F1,Truck_0751X1,2,2
0,4481,22FEB16:17:15:47,111,244.961071,0,85,111,1354,111,9,25.61,80,14.18,8,14.901961,83,118.98005,8.2789387631,48.632832339,275.2,337,2.030529,240.1842,0,0.015558,0,7791,Fleet_00413F1,Truck_0561X1,2,1
1,1650,22FEB16:16:28:36,28,249.578278,24.705883,87,169,1554.5,28,16,30.77,69.803925,14.24,7,30.588236,82,27.79202,8.606197794,49.404033773,307.6,313,10.442717,172.32185,27.070257,-0.048989,716.0078,4960,Fleet_00513F1,Truck_0331X1,2,1
1,5681,22FEB16:17:35:47,25,249.745165,25.490196,85,115,1076.5,25,14,16.83,63.92157,14.32,7,14.901961,82,24.22824,8.8668573589,49.025498752,28.6,126,2.61068,269.3635,4.626719,-0.00445,122.37663,8991,Fleet_00713F1,Truck_0501X1,2,1
0,4345,22FEB16:17:13:31,100,245.57299,59.607845,90,117,1268,100,8,21.16,80,14.14,7,14.901961,85,102.31231,8.1685116747,47.112831536,277.5,378,2.900755,236.21132,3.799748,-0.019274,100.50327,7655,Fleet_00613F1,Truck_0801X1,2,3
0,4120,22FEB16:17:09:46,107,245.183587,53.333336,90,123,1341.5,107,10,27.88,80,14.24,7,38.039215,89,110.880005,8.6936616747,47.052963536,247.1,340,3.770981,229.76875,0,0.028936,24.80055,7430,Fleet_00613F1,Truck_0801X1,2,3
0,7553,22FEB16:18:06:59,23,249.856423,14.509804,87,111,815.5,23,11,12.88,71.76471,14.18,8,14.901961,84,22.24826,9.2553657714,48.411517726,119.5,161,2.030529,305.88348,2.534156,0.041983,67.02839,10863,Fleet_00813F1,Truck_0411X1,2,1
0,8122,22FEB16:18:16:28,17,250.190197,23.137255,88,107,725,17,10,9.88,68.62745,14.16,7,14.901961,84,22.394892,7.3048502752,48.239228037,83.9,140,1.450378,309.53268,2.63722,0.020138,69.754425,11432,Fleet_00313F1,Truck_0301X1,2,2
1,2684,22FEB16:16:45:50,91,246.073651,41.568626,89,110,1429,91,10,24.02,80,14.18,8,14.901961,85,93.49256,7.6582142752,48.345182037,281.5,448,1.88549,188.61993,2.701482,-0.006195,71.45415,5994,Fleet_00313F1,Truck_0751X1,2,2
0,4150,22FEB16:17:10:16,105,245.294845,38.431374,89,121,1308,105,8,23.11,80,14.14,7,31.764706,86,108.18021,8.6223516747,47.068347536,249.1,347,3.480905,230.65387,2.837068,0.018794,75.040405,7460,Fleet_00613F1,Truck_0801X1,2,3
1,3037,22FEB16:16:51:43,88,246.240538,14.509804,89,111,1083,88,10,17.27,78.039215,14.14,8,14.901961,86,94.32,7.3501747631,48.591666339,306.1,558,2.030529,196.51321,0,-0.098379,27.706772,6347,Fleet_00413F1,Truck_0351X1,2,2
0,676,22FEB16:16:12:22,115,244.738555,74.117645,88,109,1429,115,10,45.99,80,14.12,7,36.47059,85,116.68205,8.8639788604,49.442783431,278.1,649,1.740453,152.61409,7.388368,-0.06036,195.42218,3986,Fleet_00113F1,Truck_0221X1,2,1
0,7529,22FEB16:18:06:35,24,249.800794,14.509804,87,107,724.5,24,10,10.58,67.84314,14.24,8,20,84,31.681309,9.2425977714,48.414217726,125.1,157,1.450378,305.72235,1.444816,0.011757,38.215363,10839,Fleet_00813F1,Truck_0411X1,2,1
0,5207,22FEB16:17:27:53,113,244.849813,48.235294,87,113,1407.5,113,9,25.22,79.60784,14.18,7,14.901961,84,118.440056,8.4908057274,48.675848666,23.1,155,2.320604,260.73294,3.07723,-0.064631,81.39267,8517,Fleet_01113F1,Truck_0661X1,2,1
0,4066,22FEB16:17:08:52,85,246.407425,41.960785,93,108,1298.5,85,8,21.72,80,14.2,7,17.647058,88,86.30173,8.7953676747,47.023395536,278,325,1.595415,228.40097,2.615239,0.03425,69.17301,7376,Fleet_00613F1,Truck_0801X1,2,3
0,7242,22FEB16:18:01:48,99,245.628619,21.568628,90,110,1221.5,99,9,20.74,80,14.14,7,14.901961,85,103.897224,7.7545567631,48.191484339,1.3,150,1.88549,299.34763,2.447655,-0.014192,64.74042,10553,Fleet_00413F1,Truck_0641X1,2,2
0,4402,22FEB16:17:14:28,89,246.184909,80.39216,87,113,1475,89,9,29.69,80,14.1,8,36.862747,84,89.064,8.1185287631,48.714684339,292.8,383,2.320604,237.70935,5.510474,-0.012287,145.75194,7712,Fleet_00413F1,Truck_0561X1,2,1
0,332,22FEB16:16:06:38,87,246.296167,0,88,109,1347.5,87,9,22.94,80,14.28,7,14.901961,85,91.512344,9.1811268604,49.082495431,51.3,782,1.740453,143.00917,0,-0.020147,0,3643,Fleet_00113F1,Truck_0221X1,2,1
0,6721,22FEB16:17:53:07,17,250.190197,29.803923,87,104,918.5,17,18,8.24,29.411766,14.2,6,14.901961,83,18.144035,8.4268397274,48.225578666,19.8,155,1.015265,289.5565,3.515298,0.021894,92.97957,10031,Fleet_01113F1,Truck_0381X1,2,1
0,743,22FEB16:16:13:29,128,244.015378,5.490196,87,121,1577,128,11,29.63,80,14.06,8,14.901961,85,134.136,9.3870956153,48.514380484,326.6,632,3.480905,154.89769,0,-0.021927,12.483372,4053,Fleet_01213F1,Truck_0081X1,2,1
0,3167,22FEB16:16:53:53,101,245.517361,0,88,112,1557.5,101,11,28.99,80,14.24,9,14.901961,86,105.948494,9.5303508604,48.778145431,355.4,536,2.175566,199.27652,0,-0.013418,0,6477,Fleet_00113F1,Truck_0141X1,2,1
0,3598,22FEB16:17:01:04,112,244.905442,0,90,110,1371.5,112,11,24.88,80,14.24,9,14.901961,88,118.548,8.8599850753,48.666467517,288.9,504,1.88549,212.12074,0,-0.068221,0,6908,Fleet_00913F1,Truck_0491X1,2,1
0,3976,22FEB16:17:07:22,87,246.296167,0,87,117,1353,87,9,25.47,80,14.22,8,14.901961,84,90.61432,8.9282376747,47.113983536,321,342,2.900755,226.05096,0,-0.031167,0,7286,Fleet_00613F1,Truck_0801X1,2,3
0,4099,22FEB16:17:09:25,88,246.240538,76.47059,90,113,1403.5,88,8,27.24,80,14.14,7,34.901962,86,89.856,8.7359496747,47.037033536,237,341,2.320604,229.19875,3.695126,-0.014707,97.736015,7409,Fleet_00613F1,Truck_0801X1,2,3
0,487,22FEB16:16:09:13,82,246.574312,36.07843,79,135,1298,82,9,30.86,80,14.16,7,30.19608,78,85.30534,9.2499468604,49.240721431,319.8,633,5.511435,146.53958,9.675623,-0.136297,255.92004,3797,Fleet_00113F1,Truck_0221X1,2,1
1,6221,22FEB16:17:44:47,103,245.406103,0,88,119,1264,103,6,23.99,80,14.16,5,14.901961,84,111.67214,8.669905794,49.382361773,355.1,130,3.19083,284.49078,0,0.006619,0,9531,Fleet_00513F1,Truck_0051X1,2,1
0,5317,22FEB16:17:29:43,113,244.849813,50.19608,88,113,1410.5,113,7,25.24,80,14.14,6,14.901961,83,120.31225,8.384413794,49.714161773,24.5,148,2.320604,264.197,2.746307,0.265795,72.63978,8627,Fleet_00513F1,Truck_0781X1,2,1
0,5244,22FEB16:17:28:30,113,244.849813,13.725491,89,113,1384,113,7,25.02,80,14.14,7,14.901961,84,118.800545,8.4521477274,48.735458666,22.1,145,2.320604,261.90546,2.766209,0.068098,73.16618,8554,Fleet_01113F1,Truck_0661X1,2,1
0,6078,22FEB16:17:42:24,165,241.957105,77.64706,90,221,2036,165,11,71.86,80,14.06,6,44.313725,90,166.64513,7.8530827631,48.454608339,24.1,156,17.98468,279.1293,8.004331,0.10416,211.71439,9388,Fleet_00413F1,Truck_0061X1,2,2
0,2899,22FEB16:16:49:25,87,246.296167,41.17647,92,147,1389.5,87,12,31.86,80,14.16,8,38.82353,89,92.19634,8.6964476153,48.717354484,301.2,529,7.251886,192.96547,8.884823,-0.041011,235.0034,6209,Fleet_01213F1,Truck_0651X1,2,1
0,3547,22FEB16:17:00:13,118,244.571668,77.64706,88,114,1517.5,118,11,28.94,78.039215,14.2,9,39.607845,87,121.752,8.7460690753,48.702161517,307.6,489,2.465641,210.5815,1.155505,0.006897,30.563087,6857,Fleet_00913F1,Truck_0491X1,2,1
0,833,22FEB16:16:14:59,128,244.015378,40,81,108,1592,128,9,27.24,80,14.1,8,14.901961,79,131.83199,9.6391616153,48.478254484,258.8,515,1.595415,158.12045,2.054043,-0.052722,54.329403,4143,Fleet_01213F1,Truck_0081X1,2,1
0,5422,22FEB16:17:31:28,109,245.072329,34.901962,88,109,1348,109,7,23.24,80,14.18,6,14.901961,83,111.7087,8.8474053589,48.915002752,33.1,135,1.740453,267.53595,1.811113,-0.014305,47.903908,8732,Fleet_00713F1,Truck_0681X1,2,1
0,7224,22FEB16:18:01:30,96,245.795506,72.15686,89,119,1200.5,96,9,20.47,80,14.22,7,34.901962,85,97.383514,7.7527987631,48.219114339,3,145,3.19083,298.8515,3.891584,0.014361,102.932335,10535,Fleet_00413F1,Truck_0641X1,2,2
0,3202,22FEB16:16:54:28,100,245.57299,9.411765,85,110,1217.5,100,11,20.52,80,14.22,9,14.901961,84,109.76405,7.2700447631,48.395610339,343.5,497,1.88549,200.25699,0,-0.083521,13.048158,6512,Fleet_00413F1,Truck_0351X1,2,2
0,4544,22FEB16:17:16:50,105,245.294845,16.078432,83,113,1285,105,7,22.44,80,14.1,7,38.039215,81,106.16409,8.4135727631,48.588198339,310.7,245,2.320604,242.00885,0,0.010748,22.43238,7854,Fleet_00413F1,Truck_0561X1,2,1
0,765,22FEB16:16:13:51,131,243.848491,57.64706,85,113,1598,131,11,29.41,79.21569,14.14,8,14.901961,83,136.98001,9.4442936153,48.492168484,291.3,630,2.320604,155.6671,3.185412,-0.003647,84.2541,4075,Fleet_01213F1,Truck_0081X1,2,1
0,4719,22FEB16:17:19:45,85,246.407425,83.92157,89,131,1329.5,85,8,28.44,80,14.24,7,40.784313,85,89.38802,9.3516993589,48.896870752,294.7,274,4.931282,247.0416,7.141985,-0.054806,188.90535,8029,Fleet_00713F1,Truck_0421X1,2,1
0,3228,22FEB16:16:54:54,100,245.57299,22.352942,84,113,1241,100,11,21.27,78.039215,14.16,9,14.901961,82,105.69661,7.2493327631,48.357204339,330.5,458,2.320604,200.983,0,0.007425,28.080328,6538,Fleet_00413F1,Truck_0351X1,2,2
0,2890,22FEB16:16:49:16,90,246.12928,96.47059,91,148,1433,90,11,37.11,80,14.26,8,38.82353,88,94.03225,8.7128336153,48.710994484,299.1,526,7.396925,192.73639,10.225971,-0.037352,270.47675,6200,Fleet_01213F1,Truck_0651X1,2,1
0,6071,22FEB16:17:42:17,155,242.513395,24.705883,90,145,1923,155,10,41.47,79.60784,14.1,6,48.627453,89,163.4014,8.7610893589,48.719606752,24.8,154,6.961811,278.79398,0,0.001617,0,9381,Fleet_00713F1,Truck_0201X1,2,1
0,1138,22FEB16:16:20:04,120,244.46041,80.39216,91,148,1500.5,120,11,35.08,80,14.12,8,14.901961,88,117.110916,9.2601216747,47.184087536,288.5,383,7.396925,168.4104,3.565411,-0.033076,94.30507,4448,Fleet_00613F1,Truck_0361X1,2,3
0,5772,22FEB16:17:37:18,73,247.074973,44.705883,88,118,1158,73,10,19.08,78.039215,14.2,6,14.901961,84,77.76013,8.8224033589,49.084910752,24.9,133,3.045792,270.51337,2.853583,-0.008256,75.47721,9082,Fleet_00713F1,Truck_0501X1,2,1
0,776,22FEB16:16:14:02,131,243.848491,0,84,119,1606,131,11,30.99,80,14.2,8,14.901961,83,137.232,9.4743716153,48.481062484,301.6,624,3.19083,156.0839,0,-0.047791,0,4086,Fleet_01213F1,Truck_0081X1,2,1
0,7281,22FEB16:18:02:27,82,246.574312,37.2549,88,109,1283,82,9,21.97,80,14.22,8,30.980392,84,78.336296,7.7698507631,48.140562339,18.4,149,1.740453,300.2986,3.123873,0.036919,82.62638,10591,Fleet_00413F1,Truck_0641X1,2,2
0,6582,22FEB16:17:50:48,16,250.245826,14.117647,87,110,743,16,16,10.47,57.2549,14.24,6,14.901961,83,19.76403,8.4119897274,48.201458666,14.5,143,1.88549,289.1114,1.989166,0.032726,52.61341,9892,Fleet_01113F1,Truck_0381X1,2,1
0,7366,22FEB16:18:03:52,94,245.906764,0,88,114,1154,94,10,19.74,80,14.18,8,14.901961,85,100.18832,9.1349577714,48.357817726,354.9,143,2.465641,302.63937,0,0.029979,0,10676,Fleet_00813F1,Truck_0411X1,2,1
0,3206,22FEB16:16:54:32,100,245.57299,0,85,110,1217.5,100,11,21.44,80,14.22,9,14.901961,84,100.33206,7.2686527631,48.390000339,347.6,494,1.88549,200.37154,0,-0.041369,0,6516,Fleet_00413F1,Truck_0351X1,2,2
0,45,22FEB16:16:01:51,90,246.12928,31.37255,90,106,1401.5,90,10,23.27,78.82353,14.26,6,28.62745,86,92.55617,8.9269916153,48.688854484,284.5,784,1.30534,136.51826,2.171475,-0.018844,57.43549,3355,Fleet_01213F1,Truck_0021X1,2,1
0,8096,22FEB16:18:16:02,38,249.021988,0,88,113,1148,38,10,20.63,80,14.14,7,14.901961,84,50.760014,9.0795873589,48.948788752,79.3,154,2.320604,309.3072,0,-0.030175,0,11406,Fleet_00713F1,Truck_0711X1,2,1
0,4163,22FEB16:17:10:29,106,245.239216,95.68628,89,134,1361,106,8,23.08,80,14.08,7,32.54902,85,110.124054,8.5922496747,47.076093536,246.6,352,5.366396,231.03067,5.292659,-0.063878,139.99075,7473,Fleet_00613F1,Truck_0801X1,2,3
0,5403,22FEB16:17:31:09,110,245.0167,47.45098,88,112,1371,110,7,24.3,80,14.14,6,14.901961,83,112.82547,8.8764093589,48.940682752,40.3,142,2.175566,266.9533,2.807293,0.133597,74.25285,8713,Fleet_00713F1,Truck_0681X1,2,1
0,7946,22FEB16:18:13:32,42,248.799472,49.80392,89,118,1021.5,42,11,16.58,79.60784,14.26,8,31.37255,85,42.449512,8.9827833589,48.964064752,73.7,155,3.045792,308.16248,4.932101,0.008986,130.45398,11256,Fleet_00713F1,Truck_0711X1,2,1
0,4280,22FEB16:17:12:26,106,245.239216,70.98039,92,122,1320.5,106,8,23.83,80,14.12,7,14.901961,85,109.08072,8.3273976747,47.122653536,267.5,371,3.625944,234.30667,4.106765,0.140867,108.62385,7590,Fleet_00613F1,Truck_0801X1,2,3
0,3564,22FEB16:17:00:30,103,245.406103,0,87,112,1268.5,103,11,23.66,80,14.18,9,14.901961,87,106.924416,8.7821650753,48.686639517,300.8,484,2.175566,211.12445,0,-0.036635,0,6874,Fleet_00913F1,Truck_0491X1,2,1
0,5362,22FEB16:17:30:28,118,244.571668,49.411766,88,116,1471,118,7,26.97,80,14.12,7,14.901961,84,119.952255,8.328751794,49.787019773,34.8,145,2.755716,265.65912,2.765015,0.043533,73.13459,8672,Fleet_00513F1,Truck_0781X1,2,1
0,1927,22FEB16:16:33:13,44,248.688214,99.60784,88,143,1419,44,11,32.22,80,14.2,7,40.39216,85,41.004566,9.0065696153,48.677340484,304.3,371,6.671736,176.01329,18.970339,-0.024326,501.76514,5237,Fleet_01213F1,Truck_0231X1,2,1
0,5937,22FEB16:17:40:03,105,245.294845,63.52941,89,190,2194.5,105,9,85.36,80,14.1,6,40.39216,85,106.41629,7.6883827631,48.724404339,21.7,142,13.48851,273.91675,9.724555,0.066671,257.2143,9247,Fleet_00413F1,Truck_0061X1,2,2
0,4245,22FEB16:17:11:51,106,245.239216,59.215687,89,115,1327,106,8,23.22,78.039215,14.16,7,14.901961,85,108.07201,8.4142416747,47.118105536,262.3,360,2.61068,233.29265,3.405375,0.101317,90.0721,7555,Fleet_00613F1,Truck_0801X1,2,3
0,8282,22FEB16:18:19:08,37,249.077617,23.92157,87,117,1148,37,9,19.22,80,14.16,7,27.450981,84,33.732018,9.1823433589,48.923318752,81.2,152,2.900755,310.76004,3.030741,0.063076,80.16304,11592,Fleet_00713F1,Truck_0711X1,2,1
1,6203,22FEB16:17:44:29,123,244.293523,46.666668,88,115,1518.5,123,7,27.41,80,14.12,6,14.901961,85,127.33364,8.6415933589,48.452570752,353.9,136,2.61068,283.87253,2.542233,0.216943,67.24202,9513,Fleet_00713F1,Truck_0201X1,2,1
0,3569,22FEB16:17:00:35,93,245.962393,90.19608,88,113,1348.5,93,11,20.97,80,14.22,9,40,87,97.523994,8.7924430753,48.683519517,297.3,487,2.320604,211.264,1.61791,-0.031279,42.793697,6879,Fleet_00913F1,Truck_0491X1,2,1
0,6780,22FEB16:17:54:06,19,250.078939,20,87,103,725.5,19,17,9.16,40.39216,14.24,6,14.901961,83,20.955091,8.4336557274,48.239336666,16.7,160,0.870226,289.81488,2.25865,0.017499,59.741253,10090,Fleet_01113F1,Truck_0381X1,2,1
1,2480,22FEB16:16:42:26,76,246.908086,47.84314,89,111,1206.5,76,10,18.52,80,14.24,8,14.901961,86,85.83861,7.2650642752,48.247208037,266.9,429,2.030529,183.53867,2.779962,-0.027806,73.52994,5790,Fleet_00313F1,Truck_0751X1,2,2
0,5964,22FEB16:17:40:30,138,243.459088,70.588234,90,121,1723.5,138,10,50.13,80,14.08,6,39.607845,89,141.87703,8.8815873589,48.922400752,22.8,151,3.480905,274.89594,8.751344,0.261363,231.4729,9274,Fleet_00713F1,Truck_0201X1,2,1
1,2839,22FEB16:16:48:25,84,246.463054,49.019608,91,111,1344.5,84,11,23.44,77.254906,14.26,8,26.666668,88,88.88403,7.8970802752,48.357026037,285.2,482,2.030529,191.50496,2.964754,0.013541,78.41769,6149,Fleet_00313F1,Truck_0751X1,2,2
0,7799,22FEB16:18:11:05,35,249.188875,27.450981,88,110,1387,35,16,24.19,57.2549,14.3,9,29.803923,84,37.008015,7.7140087631,48.728814339,102.3,150,1.88549,306.9593,5.473643,0.048888,144.77776,11109,Fleet_00413F1,Truck_0271X1,2,2
0,5201,22FEB16:17:27:47,113,244.849813,44.313725,87,112,1406.5,113,9,25.52,80,14.16,7,14.901961,84,114.26436,8.4969497274,48.665804666,26.2,154,2.175566,260.54382,2.821489,0.219073,74.62834,8511,Fleet_01113F1,Truck_0661X1,2,1
1,1543,22FEB16:16:26:49,15,250.301455,25.882353,86,108,740.5,15,13,15.13,60,14.26,7,14.901961,82,15.768165,8.3644750753,48.838007517,308.1,316,1.595415,171.89186,6.359952,-0.053636,168.22063,4853,Fleet_00913F1,Truck_0601X1,2,1
0,3619,22FEB16:17:01:25,127,244.071007,69.411766,90,151,1564.5,127,11,41.69,80,14.16,9,40,88,129.38438,8.9144050753,48.653837517,291.9,510,7.832037,212.79198,5.657972,-0.001136,149.65326,6929,Fleet_00913F1,Truck_0491X1,2,1
